Data,,,Translation,,Code,Formatting
1633708860,47,4,Ped Omit Off  (Ped 4),,,
1633708860,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633708860,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633708860,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633708860,151,3,Phase Check  (Phase 2),,,
1633708860,2,2,Phase Omit Off  (Phase 1),,,
1633708860,47,1,Ped Omit Off  (Ped 1),,,
1633708860,49,1,Detector Off  (Veh Det #11),,,
1633708860,81,11,Detector Off  (Veh Det #10),,,
1633708860,81,10,Detector On  (Veh Det #10),,,
1633708861,82,10,Detector On  (Veh Det #11),,,
1633708861,82,11,Detector Off  (Veh Det #10),,,
1633708861,81,10,Detector On  (Veh Det #10),,,
1633708862,82,10,Detector Off  (Veh Det #10),,,
1633708862,81,10,Detector Off  (Veh Det #11),,,
1633708863,81,11,Detector Off  (Veh Det #2),,,
1633708864,81,2,Phase End Yellow Cl  (Phase 2),,,
1633708864,9,2,Phase Begin Red Cl  (Phase 2),,,
1633708864,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633708865,64,1,Detector On  (Veh Det #11),,,
1633708865,82,11,Detector On  (Veh Det #10),,,
1633708865,82,10,Phase Inactive  (Phase 2),,,
1633708865,12,2,Phase End Red Cl  (Phase 2),,,
1633708865,11,2,Phase On  (Phase 4),,,
1633708865,0,4,Phase Begin Green  (Phase 4),,,
1633708865,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633708865,65,1,Barrier Term  (Preceding Phase 1),,,
1633708865,31,1,Ped Omit On  (Ped 4),,,
1633708865,48,4,Phase Hold Active  (Phase 2),,,
1633708866,41,2,Detector On  (Veh Det #2),,,
1633708866,82,2,Detector Off  (Veh Det #11),,,
1633708866,81,11,Detector Off  (Veh Det #10),,,
1633708869,81,10,Detector On  (Veh Det #12),,,
1633708870,82,12,Detector Off  (Veh Det #12),,,
1633708871,81,12,Phase Min Complete  (Phase 4),,,
1633708872,3,4,Detector On  (Veh Det #14),,,
1633708872,82,14,Detector On  (Veh Det #11),,,
1633708873,82,11,Detector Off  (Veh Det #14),,,
1633708873,81,14,Detector On  (Veh Det #12),,,
1633708873,82,12,Detector On  (Veh Det #15),,,
1633708874,82,15,Detector Off  (Veh Det #15),,,
1633708876,81,15,Detector Off  (Veh Det #12),,,
1633708876,81,12,Detector On  (Veh Det #12),,,
1633708876,82,12,Detector Off  (Veh Det #4),,,
1633708876,81,4,Phase Call Dropped  (Phase 4),,,
1633708879,44,4,Phase Green Term  (Phase 4),,,
1633708879,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633708879,8,4,Phase Gap Out  (Phase 4),,,
1633708881,4,4,Detector On  (Veh Det #13),,,
1633708881,82,13,Detector On  (Veh Det #15),,,
1633708882,82,15,Detector Off  (Veh Det #15),,,
1633708882,81,15,Detector On  (Veh Det #15),,,
1633708882,82,15,Detector On  (Veh Det #4),,,
1633708882,82,4,Phase Check  (Phase 4),,,
1633708882,2,4,Phase Call Registered  (Phase 4),,,
1633708882,43,4,Detector Off  (Veh Det #13),,,
1633708882,81,13,Detector Off  (Veh Det #15),,,
1633708883,81,15,Phase End Yellow Cl  (Phase 4),,,
1633708883,9,4,Phase Begin Red Cl  (Phase 4),,,
1633708884,10,4,Detector On  (Veh Det #14),,,
1633708884,82,14,Phase Omit On  (Phase 4),,,
1633708884,46,4,Phase Inactive  (Phase 4),,,
1633708884,12,4,Phase End Red Cl  (Phase 4),,,
1633708884,11,4,Phase On  (Phase 1),,,
1633708884,0,1,Phase Begin Green  (Phase 1),,,
1633708884,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633708884,61,1,Barrier Term  (Preceding Phase 1),,,
1633708885,31,1,Detector Off  (Veh Det #14),,,
1633708889,81,14,Detector On  (Veh Det #13),,,
1633708890,82,13,Detector Off  (Veh Det #13),,,
1633708890,81,13,Phase Min Complete  (Phase 1),,,
1633708891,3,1,Detector Off  (Veh Det #1),,,
1633708891,81,1,Phase Call Dropped  (Phase 1),,,
1633708892,44,1,Detector On  (Veh Det #1),,,
1633708892,82,1,Detector On  (Veh Det #16),,,
1633708892,82,16,Phase Call Registered  (Phase 1),,,
1633708892,43,1,Detector Off  (Veh Det #16),,,
1633708892,81,16,Phase Green Term  (Phase 1),,,
1633708892,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633708892,8,1,Phase Force Off  (Phase 1),,,
1633708892,6,1,Phase Check  (Phase 1),,,
1633708895,2,1,Detector Off  (Veh Det #1),,,
1633708895,81,1,Phase Call Dropped  (Phase 1),,,
1633708895,44,1,Detector On  (Veh Det #14),,,
1633708896,82,14,Phase End Yellow Cl  (Phase 1),,,
1633708896,9,1,Phase Begin Red Cl  (Phase 1),,,
1633708897,10,1,Detector Off  (Veh Det #14),,,
1633708897,81,14,Phase Inactive  (Phase 1),,,
1633708897,12,1,Phase End Red Cl  (Phase 1),,,
1633708897,11,1,Phase On  (Phase 2),,,
1633708897,0,2,Phase Begin Green  (Phase 2),,,
1633708897,1,2,Ped Begin Walk  (Ped 2),,,
1633708897,21,2,Bike Call Off  (Phase 2),,,
1633708897,1102,2,Bike Call On  (Phase 2),,,
1633708897,1103,2,Ped Omit On  (Ped 1),,,
1633708899,48,1,Detector On  (Veh Det #14),,,
1633708900,82,14,Phase Omit On  (Phase 1),,,
1633708903,46,1,Detector Off  (Veh Det #12),,,
1633708904,81,12,Detector Off  (Veh Det #11),,,
1633708905,81,11,Phase Min Complete  (Phase 2),,,
1633708906,3,2,Detector On  (Veh Det #12),,,
1633708907,82,12,Detector Off  (Veh Det #2),,,
1633708907,81,2,Detector On  (Veh Det #2),,,
1633708907,82,2,Detector Off  (Veh Det #12),,,
1633708909,81,12,Detector On  (Veh Det #11),,,
1633708910,82,11,Detector Off  (Veh Det #11),,,
1633708912,81,11,Detector Off  (Veh Det #2),,,
1633708913,81,2,Detector On  (Veh Det #15),,,
1633708913,82,15,Coord Cycle State,,,
1633708913,150,5,Coord Cycle State,,,
1633708913,150,1,Detector Off  (Veh Det #15),,,
1633708914,81,15,Phase Gap Out  (Phase 2),,,
1633708915,4,2,Detector Off  (Veh Det #14),,,
1633708915,81,14,Detector On  (Veh Det #10),,,
1633708915,82,10,Detector On  (Veh Det #2),,,
1633708916,82,2,Detector Off  (Veh Det #10),,,
1633708918,81,10,Detector Off  (Veh Det #2),,,
1633708918,81,2,Detector On  (Veh Det #10),,,
1633708918,82,10,Detector On  (Veh Det #14),,,
1633708918,82,14,Detector Off  (Veh Det #10),,,
1633708918,81,10,Detector On  (Veh Det #2),,,
1633708918,82,2,Detector On  (Veh Det #10),,,
1633708918,82,10,Detector On  (Veh Det #15),,,
1633708919,82,15,Detector Off  (Veh Det #10),,,
1633708920,81,10,Detector Off  (Veh Det #2),,,
1633708921,81,2,Detector On  (Veh Det #10),,,
1633708921,82,10,Detector Off  (Veh Det #14),,,
1633708922,81,14,Detector On  (Veh Det #2),,,
1633708922,82,2,Detector Off  (Veh Det #10),,,
1633708925,81,10,Detector Off  (Veh Det #2),,,
1633708925,81,2,Detector On  (Veh Det #13),,,
1633708925,82,13,Detector On  (Veh Det #2),,,
1633708925,82,2,Detector On  (Veh Det #14),,,
1633708925,82,14,Ped Begin Clearance  (Ped 2),,,
1633708925,22,2,Phase Hold Released  (Phase 2),,,
1633708925,42,2,Phase Omit On  (Phase 2),,,
1633708926,46,2,Detector Off  (Veh Det #2),,,
1633708926,81,2,Detector Off  (Veh Det #13),,,
1633708927,81,13,Detector Off  (Veh Det #14),,,
1633708928,81,14,Phase Gap Out  (Phase 2),,,
1633708929,4,2,Detector On  (Veh Det #2),,,
1633708929,82,2,Detector On  (Veh Det #10),,,
1633708929,82,10,Detector Off  (Veh Det #10),,,
1633708929,81,10,Detector On  (Veh Det #14),,,
1633708930,82,14,Detector On  (Veh Det #16),,,
1633708930,82,16,Detector On  (Veh Det #1),,,
1633708930,82,1,Phase Check  (Phase 1),,,
1633708930,2,1,Phase Call Registered  (Phase 1),,,
1633708930,43,1,Detector Off  (Veh Det #16),,,
1633708931,81,16,Detector Off  (Veh Det #14),,,
1633708931,81,14,Detector Off  (Veh Det #2),,,
1633708932,81,2,Detector On  (Veh Det #10),,,
1633708932,82,10,Detector Off  (Veh Det #10),,,
1633708933,81,10,Detector On  (Veh Det #2),,,
1633708933,82,2,Detector On  (Veh Det #10),,,
1633708933,82,10,Detector Off  (Veh Det #10),,,
1633708933,81,10,Detector Off  (Veh Det #1),,,
1633708933,81,1,Phase Call Dropped  (Phase 1),,,
1633708934,44,1,Detector On  (Veh Det #16),,,
1633708935,82,16,Detector Off  (Veh Det #16),,,
1633708935,81,16,Detector On  (Veh Det #1),,,
1633708935,82,1,Detector On  (Veh Det #10),,,
1633708935,82,10,Phase Check  (Phase 1),,,
1633708935,2,1,Phase Call Registered  (Phase 1),,,
1633708935,43,1,Detector Off  (Veh Det #10),,,
1633708935,81,10,Detector On  (Veh Det #9),,,
1633708936,82,9,Detector On  (Veh Det #10),,,
1633708936,82,10,Detector On  (Veh Det #16),,,
1633708936,82,16,Detector On  (Veh Det #11),,,
1633708936,82,11,Detector Off  (Veh Det #9),,,
1633708937,81,9,Detector Off  (Veh Det #10),,,
1633708937,81,10,Detector Off  (Veh Det #11),,,
1633708938,81,11,Detector Off  (Veh Det #16),,,
1633708938,81,16,Detector On  (Veh Det #13),,,
1633708938,82,13,Detector Off  (Veh Det #13),,,
1633708939,81,13,Detector Off  (Veh Det #2),,,
1633708940,81,2,Detector On  (Veh Det #14),,,
1633708940,82,14,Coord Phase Yield Pt  (Phase 4),,,
1633708940,151,4,Phase Green Term  (Phase 2),,,
1633708940,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633708940,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633708940,23,2,Phase Omit Off  (Phase 2),,,
1633708940,47,2,Phase Omit Off  (Phase 4),,,
1633708940,47,4,Ped Omit Off  (Ped 4),,,
1633708940,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633708940,63,1,Detector On  (Veh Det #12),,,
1633708940,82,12,Coord Phase Yield Pt  (Phase 1),,,
1633708940,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633708940,151,3,Phase Check  (Phase 2),,,
1633708940,2,2,Phase Omit Off  (Phase 1),,,
1633708940,47,1,Ped Omit Off  (Ped 1),,,
1633708940,49,1,Detector On  (Veh Det #2),,,
1633708941,82,2,Detector Off  (Veh Det #12),,,
1633708942,81,12,Detector On  (Veh Det #16),,,
1633708942,82,16,Detector Off  (Veh Det #2),,,
1633708943,81,2,Detector Off  (Veh Det #16),,,
1633708943,81,16,Detector On  (Veh Det #11),,,
1633708943,82,11,Detector Off  (Veh Det #14),,,
1633708943,81,14,Detector On  (Veh Det #2),,,
1633708944,82,2,Detector Off  (Veh Det #11),,,
1633708944,81,11,Phase End Yellow Cl  (Phase 2),,,
1633708944,9,2,Phase Begin Red Cl  (Phase 2),,,
1633708944,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633708945,64,1,Phase Inactive  (Phase 2),,,
1633708945,12,2,Phase End Red Cl  (Phase 2),,,
1633708945,11,2,Phase On  (Phase 4),,,
1633708945,0,4,Phase Begin Green  (Phase 4),,,
1633708945,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633708945,65,1,Barrier Term  (Preceding Phase 1),,,
1633708945,31,1,Ped Omit On  (Ped 4),,,
1633708945,48,4,Phase Hold Active  (Phase 2),,,
1633708947,41,2,Detector On  (Veh Det #11),,,
1633708948,82,11,Detector On  (Veh Det #12),,,
1633708948,82,12,Detector Off  (Veh Det #11),,,
1633708948,81,11,Detector On  (Veh Det #11),,,
1633708948,82,11,Detector Off  (Veh Det #11),,,
1633708948,81,11,Detector Off  (Veh Det #12),,,
1633708949,81,12,Detector Off  (Veh Det #15),,,
1633708951,81,15,Phase Min Complete  (Phase 4),,,
1633708953,3,4,Detector On  (Veh Det #11),,,
1633708954,82,11,Detector On  (Veh Det #12),,,
1633708956,82,12,Detector On  (Veh Det #13),,,
1633708958,82,13,Detector Off  (Veh Det #12),,,
1633708959,81,12,Detector Off  (Veh Det #13),,,
1633708961,81,13,Detector On  (Veh Det #12),,,
1633708961,82,12,Detector On  (Veh Det #13),,,
1633708961,82,13,Detector Off  (Veh Det #12),,,
1633708961,81,12,Detector Off  (Veh Det #13),,,
1633708961,81,13,Detector On  (Veh Det #12),,,
1633708962,82,12,Detector On  (Veh Det #13),,,
1633708963,82,13,Detector Off  (Veh Det #13),,,
1633708963,81,13,Detector Off  (Veh Det #12),,,
1633708964,81,12,Phase Omit On  (Phase 4),,,
1633708966,46,4,Detector Off  (Veh Det #4),,,
1633708966,81,4,Phase Call Dropped  (Phase 4),,,
1633708969,44,4,Phase Green Term  (Phase 4),,,
1633708969,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633708969,8,4,Phase Gap Out  (Phase 4),,,
1633708973,4,4,Phase End Yellow Cl  (Phase 4),,,
1633708973,9,4,Phase Begin Red Cl  (Phase 4),,,
1633708974,10,4,Phase Inactive  (Phase 4),,,
1633708974,12,4,Phase End Red Cl  (Phase 4),,,
1633708974,11,4,Phase On  (Phase 1),,,
1633708974,0,1,Phase Begin Green  (Phase 1),,,
1633708974,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633708974,61,1,Barrier Term  (Preceding Phase 1),,,
1633708975,31,1,Ped Omit On  (Ped 1),,,
1633708977,48,1,Phase Omit On  (Phase 1),,,
1633708980,46,1,Phase Min Complete  (Phase 1),,,
1633708980,3,1,Detector On  (Veh Det #16),,,
1633708980,82,16,Detector Off  (Veh Det #16),,,
1633708982,81,16,Phase Green Term  (Phase 1),,,
1633708982,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633708982,8,1,Phase Force Off  (Phase 1),,,
1633708982,6,1,Detector On  (Veh Det #16),,,
1633708982,82,16,Phase Check  (Phase 1),,,
1633708983,2,1,Detector Off  (Veh Det #16),,,
1633708984,81,16,Detector On  (Veh Det #16),,,
1633708985,82,16,Detector Off  (Veh Det #16),,,
1633708986,81,16,Phase End Yellow Cl  (Phase 1),,,
1633708986,9,1,Phase Begin Red Cl  (Phase 1),,,
1633708986,10,1,Detector On  (Veh Det #16),,,
1633708986,82,16,Detector On  (Veh Det #9),,,
1633708987,82,9,Phase Inactive  (Phase 1),,,
1633708987,12,1,Phase End Red Cl  (Phase 1),,,
1633708987,11,1,Phase On  (Phase 2),,,
1633708987,0,2,Phase Begin Green  (Phase 2),,,
1633708987,1,2,Ped Begin Walk  (Ped 2),,,
1633708987,21,2,Bike Call Off  (Phase 2),,,
1633708987,1102,2,Detector Off  (Veh Det #9),,,
1633708987,81,9,Bike Call On  (Phase 2),,,
1633708987,1103,2,Detector On  (Veh Det #9),,,
1633708988,82,9,Detector Off  (Veh Det #9),,,
1633708988,81,9,Detector Off  (Veh Det #16),,,
1633708992,81,16,Detector On  (Veh Det #16),,,
1633708992,82,16,Detector Off  (Veh Det #11),,,
1633708993,81,11,Detector Off  (Veh Det #16),,,
1633708993,81,16,Coord Cycle State,,,
1633708993,150,5,Coord Cycle State,,,
1633708995,150,1,Phase Min Complete  (Phase 2),,,
1633708995,3,2,Detector On  (Veh Det #11),,,
1633708995,82,11,Detector Off  (Veh Det #2),,,
1633708995,81,2,Detector On  (Veh Det #2),,,
1633708996,82,2,Detector On  (Veh Det #12),,,
1633708996,82,12,Detector Off  (Veh Det #11),,,
1633708997,81,11,Detector Off  (Veh Det #12),,,
1633708999,81,12,Detector Off  (Veh Det #2),,,
1633709000,81,2,Detector On  (Veh Det #11),,,
1633709001,82,11,Detector On  (Veh Det #12),,,
1633709001,82,12,Detector On  (Veh Det #2),,,
1633709001,82,2,Detector Off  (Veh Det #11),,,
1633709001,81,11,Detector Off  (Veh Det #12),,,
1633709003,81,12,Detector On  (Veh Det #11),,,
1633709004,82,11,Detector Off  (Veh Det #11),,,
1633709005,81,11,Ped Begin Clearance  (Ped 2),,,
1633709005,22,2,Phase Hold Released  (Phase 2),,,
1633709005,42,2,Phase Omit On  (Phase 2),,,
1633709005,46,2,Detector On  (Veh Det #12),,,
1633709006,82,12,Detector Off  (Veh Det #12),,,
1633709008,81,12,Detector On  (Veh Det #12),,,
1633709009,82,12,Detector Off  (Veh Det #12),,,
1633709010,81,12,Detector On  (Veh Det #10),,,
1633709011,82,10,Detector Off  (Veh Det #10),,,
1633709011,81,10,Detector On  (Veh Det #11),,,
1633709011,82,11,Detector On  (Veh Det #13),,,
1633709011,82,13,Detector Off  (Veh Det #11),,,
1633709011,81,11,Detector Off  (Veh Det #13),,,
1633709011,81,13,Detector On  (Veh Det #4),,,
1633709011,82,4,Phase Check  (Phase 4),,,
1633709011,2,4,Phase Call Registered  (Phase 4),,,
1633709013,43,4,Detector On  (Veh Det #9),,,
1633709013,82,9,Detector On  (Veh Det #13),,,
1633709013,82,13,Detector On  (Veh Det #12),,,
1633709013,82,12,Detector Off  (Veh Det #9),,,
1633709013,81,9,Detector On  (Veh Det #9),,,
1633709014,82,9,Detector Off  (Veh Det #12),,,
1633709014,81,12,Detector On  (Veh Det #14),,,
1633709014,82,14,Detector Off  (Veh Det #13),,,
1633709014,81,13,Detector On  (Veh Det #16),,,
1633709015,82,16,Detector Off  (Veh Det #9),,,
1633709015,81,9,Detector On  (Veh Det #12),,,
1633709015,82,12,Detector On  (Veh Det #10),,,
1633709015,82,10,Detector Off  (Veh Det #16),,,
1633709016,81,16,Detector Off  (Veh Det #12),,,
1633709016,81,12,Detector Off  (Veh Det #14),,,
1633709016,81,14,Detector Off  (Veh Det #10),,,
1633709016,81,10,Detector On  (Veh Det #10),,,
1633709017,82,10,Detector Off  (Veh Det #10),,,
1633709017,81,10,Detector On  (Veh Det #11),,,
1633709018,82,11,Detector On  (Veh Det #12),,,
1633709018,82,12,Detector Off  (Veh Det #12),,,
1633709018,81,12,Detector Off  (Veh Det #11),,,
1633709020,81,11,Detector On  (Veh Det #14),,,
1633709020,82,14,Coord Phase Yield Pt  (Phase 4),,,
1633709020,151,4,Phase Green Term  (Phase 2),,,
1633709020,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633709020,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633709020,23,2,Phase Omit Off  (Phase 2),,,
1633709020,47,2,Phase Omit Off  (Phase 4),,,
1633709020,47,4,Ped Omit Off  (Ped 4),,,
1633709020,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633709020,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633709020,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633709020,151,3,Phase Check  (Phase 2),,,
1633709020,2,2,Phase Omit Off  (Phase 1),,,
1633709020,47,1,Ped Omit Off  (Ped 1),,,
1633709021,49,1,Detector Off  (Veh Det #2),,,
1633709021,81,2,Detector On  (Veh Det #12),,,
1633709022,82,12,Detector Off  (Veh Det #12),,,
1633709022,81,12,Detector On  (Veh Det #2),,,
1633709024,82,2,Detector On  (Veh Det #16),,,
1633709024,82,16,Detector On  (Veh Det #10),,,
1633709024,82,10,Detector Off  (Veh Det #2),,,
1633709024,81,2,Phase End Yellow Cl  (Phase 2),,,
1633709024,9,2,Phase Begin Red Cl  (Phase 2),,,
1633709024,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633709024,64,1,Detector On  (Veh Det #2),,,
1633709024,82,2,Detector On  (Veh Det #9),,,
1633709024,82,9,Detector Off  (Veh Det #10),,,
1633709025,81,10,Detector Off  (Veh Det #16),,,
1633709025,81,16,Phase Inactive  (Phase 2),,,
1633709025,12,2,Phase End Red Cl  (Phase 2),,,
1633709025,11,2,Phase On  (Phase 4),,,
1633709025,0,4,Phase Begin Green  (Phase 4),,,
1633709025,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633709025,65,1,Barrier Term  (Preceding Phase 1),,,
1633709025,31,1,Ped Omit On  (Ped 4),,,
1633709025,48,4,Phase Hold Active  (Phase 2),,,
1633709025,41,2,Detector Off  (Veh Det #9),,,
1633709029,81,9,Detector Off  (Veh Det #14),,,
1633709031,81,14,Phase Min Complete  (Phase 4),,,
1633709031,3,4,Detector On  (Veh Det #14),,,
1633709033,82,14,Detector Off  (Veh Det #14),,,
1633709037,81,14,Detector Off  (Veh Det #4),,,
1633709037,81,4,Phase Call Dropped  (Phase 4),,,
1633709040,44,4,Phase Green Term  (Phase 4),,,
1633709040,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633709040,8,4,Phase Gap Out  (Phase 4),,,
1633709043,4,4,Detector On  (Veh Det #12),,,
1633709044,82,12,Phase End Yellow Cl  (Phase 4),,,
1633709044,9,4,Phase Begin Red Cl  (Phase 4),,,
1633709044,10,4,Phase Omit On  (Phase 4),,,
1633709045,46,4,Detector Off  (Veh Det #12),,,
1633709045,81,12,Phase Inactive  (Phase 4),,,
1633709045,12,4,Phase End Red Cl  (Phase 4),,,
1633709045,11,4,Phase On  (Phase 1),,,
1633709045,0,1,Phase Begin Green  (Phase 1),,,
1633709045,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633709045,61,1,Barrier Term  (Preceding Phase 1),,,
1633709045,31,1,Detector On  (Veh Det #11),,,
1633709046,82,11,Detector Off  (Veh Det #11),,,
1633709050,81,11,Detector On  (Veh Det #11),,,
1633709051,82,11,Phase Min Complete  (Phase 1),,,
1633709053,3,1,Phase Green Term  (Phase 1),,,
1633709053,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633709053,8,1,Phase Force Off  (Phase 1),,,
1633709053,6,1,Phase Check  (Phase 1),,,
1633709054,2,1,Detector On  (Veh Det #16),,,
1633709054,82,16,Detector On  (Veh Det #12),,,
1633709055,82,12,Detector Off  (Veh Det #16),,,
1633709056,81,16,Detector Off  (Veh Det #12),,,
1633709057,81,12,Phase End Yellow Cl  (Phase 1),,,
1633709057,9,1,Phase Begin Red Cl  (Phase 1),,,
1633709058,10,1,Phase Inactive  (Phase 1),,,
1633709058,12,1,Phase End Red Cl  (Phase 1),,,
1633709058,11,1,Phase On  (Phase 2),,,
1633709058,0,2,Phase Begin Green  (Phase 2),,,
1633709058,1,2,Ped Begin Walk  (Ped 2),,,
1633709058,21,2,Bike Call Off  (Phase 2),,,
1633709058,1102,2,Bike Call On  (Phase 2),,,
1633709058,1103,2,Ped Omit On  (Ped 1),,,
1633709059,48,1,Detector Off  (Veh Det #1),,,
1633709059,81,1,Phase Call Dropped  (Phase 1),,,
1633709059,44,1,Detector On  (Veh Det #12),,,
1633709059,82,12,Phase Omit On  (Phase 1),,,
1633709063,46,1,Detector Off  (Veh Det #11),,,
1633709064,81,11,Detector On  (Veh Det #14),,,
1633709064,82,14,Detector On  (Veh Det #4),,,
1633709064,82,4,Phase Check  (Phase 4),,,
1633709064,2,4,Phase Call Registered  (Phase 4),,,
1633709064,43,4,Detector Off  (Veh Det #12),,,
1633709065,81,12,Detector Off  (Veh Det #14),,,
1633709065,81,14,Detector On  (Veh Det #11),,,
1633709066,82,11,Phase Min Complete  (Phase 2),,,
1633709067,3,2,Detector Off  (Veh Det #11),,,
1633709070,81,11,Detector Off  (Veh Det #2),,,
1633709073,81,2,Phase Gap Out  (Phase 2),,,
1633709073,4,2,Coord Cycle State,,,
1633709073,150,5,Coord Cycle State,,,
1633709077,150,1,Detector Off  (Veh Det #4),,,
1633709079,81,4,Detector On  (Veh Det #15),,,
1633709080,82,15,Detector On  (Veh Det #4),,,
1633709081,82,4,Detector Off  (Veh Det #15),,,
1633709085,81,15,Ped Begin Clearance  (Ped 2),,,
1633709085,22,2,Phase Hold Released  (Phase 2),,,
1633709085,42,2,Phase Omit On  (Phase 2),,,
1633709087,46,2,Detector On  (Veh Det #15),,,
1633709091,82,15,Detector On  (Veh Det #14),,,
1633709092,82,14,Detector On  (Veh Det #9),,,
1633709092,82,9,Detector On  (Veh Det #16),,,
1633709092,82,16,Detector Off  (Veh Det #9),,,
1633709092,81,9,Detector On  (Veh Det #1),,,
1633709092,82,1,Phase Check  (Phase 1),,,
1633709092,2,1,Phase Call Registered  (Phase 1),,,
1633709092,43,1,Detector On  (Veh Det #10),,,
1633709092,82,10,Detector Off  (Veh Det #16),,,
1633709092,81,16,Detector On  (Veh Det #2),,,
1633709093,82,2,Detector Off  (Veh Det #14),,,
1633709093,81,14,Detector Off  (Veh Det #10),,,
1633709093,81,10,Detector Off  (Veh Det #1),,,
1633709093,81,1,Phase Call Dropped  (Phase 1),,,
1633709094,44,1,Detector On  (Veh Det #1),,,
1633709094,82,1,Phase Check  (Phase 1),,,
1633709094,2,1,Phase Call Registered  (Phase 1),,,
1633709095,43,1,Detector Off  (Veh Det #1),,,
1633709095,81,1,Phase Call Dropped  (Phase 1),,,
1633709095,44,1,Detector Off  (Veh Det #2),,,
1633709096,81,2,Detector On  (Veh Det #10),,,
1633709097,82,10,Detector On  (Veh Det #2),,,
1633709097,82,2,Detector Off  (Veh Det #10),,,
1633709099,81,10,Detector Off  (Veh Det #2),,,
1633709099,81,2,Detector On  (Veh Det #14),,,
1633709100,82,14,Coord Phase Yield Pt  (Phase 4),,,
1633709100,151,4,Phase Green Term  (Phase 2),,,
1633709100,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633709100,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633709100,23,2,Phase Omit Off  (Phase 2),,,
1633709100,47,2,Phase Omit Off  (Phase 4),,,
1633709100,47,4,Ped Omit Off  (Ped 4),,,
1633709100,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633709100,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633709100,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633709100,151,3,Phase Check  (Phase 2),,,
1633709100,2,2,Phase Omit Off  (Phase 1),,,
1633709100,47,1,Ped Omit Off  (Ped 1),,,
1633709101,49,1,Detector Off  (Veh Det #14),,,
1633709103,81,14,Detector On  (Veh Det #14),,,
1633709104,82,14,Detector On  (Veh Det #12),,,
1633709104,82,12,Phase End Yellow Cl  (Phase 2),,,
1633709104,9,2,Phase Begin Red Cl  (Phase 2),,,
1633709104,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633709105,64,1,Detector On  (Veh Det #2),,,
1633709105,82,2,Detector Off  (Veh Det #12),,,
1633709105,81,12,Detector Off  (Veh Det #14),,,
1633709105,81,14,Phase Inactive  (Phase 2),,,
1633709105,12,2,Phase End Red Cl  (Phase 2),,,
1633709105,11,2,Phase On  (Phase 4),,,
1633709105,0,4,Phase Begin Green  (Phase 4),,,
1633709105,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633709105,65,1,Barrier Term  (Preceding Phase 1),,,
1633709105,31,1,Ped Omit On  (Ped 4),,,
1633709105,48,4,Phase Hold Active  (Phase 2),,,
1633709107,41,2,Detector Off  (Veh Det #2),,,
1633709107,81,2,Detector On  (Veh Det #14),,,
1633709108,82,14,Detector On  (Veh Det #11),,,
1633709108,82,11,Detector On  (Veh Det #13),,,
1633709109,82,13,Detector On  (Veh Det #2),,,
1633709109,82,2,Detector Off  (Veh Det #11),,,
1633709110,81,11,Detector Off  (Veh Det #13),,,
1633709110,81,13,Detector Off  (Veh Det #14),,,
1633709111,81,14,Detector Off  (Veh Det #15),,,
1633709111,81,15,Detector On  (Veh Det #14),,,
1633709111,82,14,Phase Min Complete  (Phase 4),,,
1633709112,3,4,Detector Off  (Veh Det #14),,,
1633709112,81,14,Detector On  (Veh Det #13),,,
1633709113,82,13,Detector On  (Veh Det #11),,,
1633709114,82,11,Detector Off  (Veh Det #13),,,
1633709114,81,13,Detector On  (Veh Det #14),,,
